S000006349	YPR145W	ASN1	ASparagiNe requiring	asparagine synthase (glutamine-hydrolyzing) 1	Asparagine synthetase	S. cerevisiae	ORF
S000006351	YPR147C	""	""	bifunctional triacylglycerol lipase/ester hydrolase	Bifunctional triacylglycerol lipase and short chain ester hydrolase	S. cerevisiae	ORF
S000006352	YPR148C	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000006353	YPR149W	NCE102	NonClassical Export	NCE2	Protein of unknown function	S. cerevisiae	ORF
S000006355	YPR151C	SUE1	""	""	Protein required for degradation of unstable forms of cytochrome c	S. cerevisiae	ORF
S000006356	YPR152C	URN1	U2-U5-U6 snRNP, RES complex, and NTC interacting protein	""	Protein of unknown function containing WW and FF domains	S. cerevisiae	ORF
S000006357	YPR153W	MAY24	genetic interaction profile similarity to MTC Annotated Yeast genes MTC2 and MTC4	EHG1	ER-associated high-pressure growth gene	S. cerevisiae	ORF
S000006358	YPR154W	PIN3	Psi+ INducibility	LSB2	Negative regulator of actin nucleation-promoting factor activity	S. cerevisiae	ORF
S000006359	YPR155C	NCA2	Nuclear Control of ATPase	""	Protein that regulates expression of Fo-F1 ATP synthase subunits	S. cerevisiae	ORF
S000006360	YPR156C	TPO3	Transporter of POlyamines	spermine transporter	Polyamine transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000006361	YPR157W	TDA6	Topoisomerase I Damage Affected	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006362	YPR158W	CUR1	Curing of [URe3]	""	Sorting factor, central regulator of spatial protein quality control	S. cerevisiae	ORF
S000006363	YPR159W	KRE6	Killer toxin REsistant	beta-glucan synthesis-associated protein KRE6|CWH48	Glucosyl hydrolase required for beta-1,6-glucan biosynthesis	S. cerevisiae	ORF
S000006364	YPR160W	GPH1	Glycogen PHosphorylase	glycogen phosphorylase	Glycogen phosphorylase required for the mobilization of glycogen	S. cerevisiae	ORF
S000006365	YPR161C	SGV1	Suppressor of Gpa1-Val50 mutation	BUR1|cyclin-dependent serine/threonine protein kinase SGV1	Cyclin (Bur2p)-dependent protein kinase	S. cerevisiae	ORF
S000006366	YPR162C	ORC4	Origin Recognition Complex	origin recognition complex subunit 4	Subunit of the origin recognition complex (ORC)	S. cerevisiae	ORF
S000006367	YPR163C	TIF3	Translation Initiation Factor	eIF4B|RBL3|STM1	Translation initiation factor eIF-4B	S. cerevisiae	ORF
S000006368	YPR164W	MMS1	Methyl MethaneSulfonate sensitivity	RTT108|SLM6	Subunit of E3 ubiquitin ligase complex involved in replication repair	S. cerevisiae	ORF
S000006369	YPR165W	RHO1	Ras HOmolog	Rho family GTPase RHO1	GTP-binding protein of the rho subfamily of Ras-like proteins	S. cerevisiae	ORF
S000006370	YPR166C	MRP2	Mitochondrial Ribosomal Protein	mitochondrial 37S ribosomal protein MRP2|uS14m	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000006371	YPR167C	MET16	METhionine requiring	phosphoadenylyl-sulfate reductase (thioredoxin)	3'-phosphoadenylsulfate reductase	S. cerevisiae	ORF
S000006372	YPR168W	NUT2	Negative regulation of URS Two	MED10|mediator complex subunit NUT2	Subunit of the RNA polymerase II mediator complex	S. cerevisiae	ORF
S000006373	YPR169W	JIP5	Jumonji domain Interacting Protein	""	Protein required for biogenesis of the large ribosomal subunit	S. cerevisiae	ORF
S000006375	YPR171W	BSP1	Binding protein of Synaptojanin Polyphosphoinositide phosphatase domain	""	Adapter that links synaptojanins to the cortical actin cytoskeleton	S. cerevisiae	ORF
S000006376	YPR172W	""	""	pyridoxal 5'-phosphate synthase	Protein of unknown function	S. cerevisiae	ORF
S000006377	YPR173C	VPS4	Vacuolar Protein Sorting	AAA family ATPase VPS4|CSC1|DID6|END13|GRD13|VPL4|VPT10	AAA-ATPase involved in multivesicular body (MVB) protein sorting	S. cerevisiae	ORF
S000006378	YPR174C	CSA1	Cdc5 SPB Anchor	""	Protein of unknown function	S. cerevisiae	ORF
S000006379	YPR175W	DPB2	DNA Polymerase B subunit 2	DNA polymerase epsilon noncatalytic subunit	Second largest subunit of DNA polymerase II (DNA polymerase epsilon)	S. cerevisiae	ORF
S000006380	YPR176C	BET2	Blocked Early in Transport	Rab geranylgeranyltransferase BET2	Beta subunit of Type II geranylgeranyltransferase	S. cerevisiae	ORF
S000006382	YPR178W	PRP4	Pre-mRNA Processing	RNA4|U4/U6-U5 snRNP complex subunit PRP4	Splicing factor	S. cerevisiae	ORF
S000006383	YPR179C	HDA3	Histone DeAcetylase	PLO1	Subunit of HDA1 histone deacetylase complex	S. cerevisiae	ORF
S000006384	YPR180W	AOS1	Activation Of Smt3p	E1 ubiquitin-activating protein AOS1|RHC31	Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p	S. cerevisiae	ORF
S000006385	YPR181C	SEC23	SECretory	GTPase-activating protein SEC23	GTPase-activating protein, stimulates the GTPase activity of Sar1p	S. cerevisiae	ORF
S000006386	YPR182W	SMX3	""	mRNA splicing protein SMX3|SmF|Sm F	Core Sm protein Sm F	S. cerevisiae	ORF
S000006387	YPR183W	DPM1	Dolichol Phosphate Mannose synthase	dolichyl-phosphate beta-D-mannosyltransferase|SED3	Dolichol phosphate mannose (Dol-P-Man) synthase of ER membrane	S. cerevisiae	ORF
S000006388	YPR184W	GDB1	Glycogen DeBranching	bifunctional 4-alpha-glucanotransferase/amylo-alpha-1,6-glucosidase	Glycogen debranching enzyme	S. cerevisiae	ORF
S000006389	YPR185W	ATG13	AuTophaGy related	APG13|serine/threonine protein kinase regulatory subunit ATG13	Regulatory subunit of the Atg1p signaling complex	S. cerevisiae	ORF
S000006390	YPR186C	PZF1	Putative Zinc Finger	TFC2	Transcription factor IIIA (TFIIIA)	S. cerevisiae	ORF
S000006391	YPR187W	RPO26	RNA POlymerase	ABC23|DNA-directed RNA polymerase core subunit RPO26|RPB6	RNA polymerase subunit ABC23	S. cerevisiae	ORF
S000006392	YPR188C	MLC2	Myo1p Light Chain	""	Regulatory light chain for the type II myosin Myo1p	S. cerevisiae	ORF
S000006393	YPR189W	SKI3	SuperKIller	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3	Ski complex component and TPR protein	S. cerevisiae	ORF
S000006394	YPR190C	RPC82	RNA Polymerase C	DNA-directed RNA polymerase III subunit C82|RPC3|RPC80	RNA polymerase III subunit C82	S. cerevisiae	ORF
S000006395	YPR191W	QCR2	QH2:cytochrome-C oxidoReductase	COR2|ubiquinol--cytochrome-c reductase subunit 2|UCR2	Subunit 2 of ubiquinol cytochrome-c reductase (Complex III)	S. cerevisiae	ORF
S000006396	YPR192W	AQY1	AQuaporin from Yeast	""	Spore-specific water channel	S. cerevisiae	ORF
S000006397	YPR193C	HPA2	Histone and other Protein Acetyltransferase	histone acetyltransferase|KAT10	Tetrameric histone acetyltransferase	S. cerevisiae	ORF
S000006398	YPR194C	OPT2	OligoPeptide Transporter	""	Oligopeptide transporter	S. cerevisiae	ORF
S000006399	YPR195C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006400	YPR196W	""	""	putative maltose-responsive transcription factor	Putative maltose-responsive transcription factor	S. cerevisiae	ORF
S000006402	YPR198W	SGE1	Suppression of Gal11 Expression	NOR1	Plasma membrane multidrug transporter	S. cerevisiae	ORF
S000006403	YPR199C	ARR1	ARsenicals Resistance	ACR1|YAP8	Transcriptional activator of the basic leucine zipper (bZIP) family	S. cerevisiae	ORF
S000006404	YPR200C	ARR2	ARsenicals Resistance	ACR2	Arsenate reductase required for arsenate resistance	S. cerevisiae	ORF
S000006405	YPR201W	ARR3	ARsenicals Resistance	ACR3	Plasma membrane metalloid/H+ antiporter	S. cerevisiae	ORF
S000006406	YPR202W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006407	YPR203W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006408	YPR204W	""	""	Y' element ATP-dependent helicase|Y' -Help1	DNA helicase encoded within the telomeric Y' element	S. cerevisiae	ORF
S000006409	YEL077C	""	""	Y' element ATP-dependent helicase	Helicase-like protein encoded within the telomeric Y' element	S. cerevisiae	ORF
S000006429	YLR390W-A	CCW14	Covalently linked Cell Wall protein	ICWP|SSR1|YLR391W|YLR391W-A	Covalently linked cell wall glycoprotein	S. cerevisiae	ORF
S000006430	YDL045W-A	MRP10	Mitochondrial Ribosomal Protein	mitochondrial 37S ribosomal protein YmS-T|mS37|YmS-T	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000006431	YOR008C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006432	YIL009C-A	EST3	Ever Shorter Telomeres	telomerase subunit EST3	Component of the telomerase holoenzyme	S. cerevisiae	ORF
S000006433	YPR133W-A	TOM5	Translocase of the Outer Mitochondrial membrane	MOM8A	Component of the TOM (translocase of outer membrane) complex	S. cerevisiae	ORF
S000006434	YLR438C-A	LSM3	Like SM	SMX4|U4/U6-U5 snRNP complex subunit LSM3|USS2	Lsm (Like Sm) protein	S. cerevisiae	ORF
S000006435	YKR035W-A	DID2	Doa4-Independent Degradation	CHM1|FTI1|VPL30|VPS46	Class E protein of the vacuolar protein-sorting (Vps) pathway	S. cerevisiae	ORF
S000006436	YFL034C-A	RPL22B	Ribosomal Protein of the Large subunit	eL22|l1c|L22B|L22e|ribosomal 60S subunit protein L22B|rp4|YFL035C-B|YL31	Ribosomal 60S subunit protein L22A	S. cerevisiae	ORF
S000006437	YFR032C-A	RPL29	Ribosomal Protein of the Large subunit	eL29|L29|L29e|ribosomal 60S subunit protein L29|YL43	Ribosomal 60S subunit protein L29	S. cerevisiae	ORF
S000006438	YPL249C-A	RPL36B	Ribosomal Protein of the Large subunit	eL36|L36B|L36e|L39|ribosomal 60S subunit protein L36B|YL39	Ribosomal 60S subunit protein L36B	S. cerevisiae	ORF
S000006439	YCR020W-B	HTL1	High-Temperature Lethal	""	Component of the RSC chromatin remodeling complex	S. cerevisiae	ORF
S000007221	YCL001W-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007222	YCR028C-A	RIM1	Replication In Mitochondria	""	ssDNA-binding protein essential for mitochondrial genome maintenance	S. cerevisiae	ORF
S000007223	YCR087C-A	""	""	LUG1	Putative protein of unknown function	S. cerevisiae	ORF
S000007224	YPL183W-A	RTC6	Restriction of Telomere Capping	bL36m|GON5|putative mitochondrial 54S ribosomal protein RTC6|TAE4	Protein involved in translation	S. cerevisiae	ORF
S000007226	YER039C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007228	YBL091C-A	SCS22	Suppressor of Choline Sensitivity	phospholipid metabolism-regulating protein SCS22	Protein involved in regulation of phospholipid metabolism	S. cerevisiae	ORF
S000007230	YCR018C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007232	YDL130W-A	STF1	STabilizing Factor	AIS2|ATPase-binding protein	Protein involved in regulation of the mitochondrial F1F0-ATP synthase	S. cerevisiae	ORF
S000007233	YDR034C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007234	YDR034W-B	""	""	""	Predicted tail-anchored plasma membrane protein	S. cerevisiae	ORF
S000007235	YDR363W-A	SEM1	Suppressor of Exocyst Mutations	DSS1|HOD1|proteasome regulatory particle lid subunit SEM1	19S proteasome regulatory particle lid subcomplex component	S. cerevisiae	ORF
S000007236	YDR525W-A	SNA2	Sensitivity to NA+	""	Protein of unknown function	S. cerevisiae	ORF
S000007237	YER048W-A	ISD11	Iron-Sulfur protein biogenesis, Desulfurase-interacting protein	""	Cysteine desulfurase (Nfs1p) activator	S. cerevisiae	ORF
S000007239	YER138W-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007242	YKL033W-A	""	""	putative hydrolase	Protein of unknown function	S. cerevisiae	ORF
S000007243	YKL053C-A	MDM35	Mitochondrial Distribution and Morphology	""	Mitochondrial intermembrane space protein	S. cerevisiae	ORF
S000007245	YLL018C-A	COX19	Cytochrome c OXidase	""	Protein required for cytochrome c oxidase assembly	S. cerevisiae	ORF
S000007246	YLR262C-A	TMA7	Translation Machinery Associated	RBF7	Protein of unknown that associates with ribosomes	S. cerevisiae	ORF
S000007247	YML081C-A	ATP18	ATP synthase	F1F0 ATP synthase subunit i	Subunit of the mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000007249	YMR158C-A	""	""	YMR158C-B	Putative protein of unknown function	S. cerevisiae	ORF
S000007251	YNR032C-A	HUB1	Homologous to UBiquitin	ubiquitin-like protein HUB1	Ubiquitin-like protein modifier	S. cerevisiae	ORF
S000007253	YOR298C-A	MBF1	Multiprotein Bridging Factor	multiprotein-bridging factor 1|SUF13	Transcriptional coactivator	S. cerevisiae	ORF
S000007255	YDR322C-A	TIM11	Translocase of the Inner Mitochondrial membrane	ATP21|F1F0 ATP synthase subunit e	Subunit e of mitochondrial F1F0-ATPase	S. cerevisiae	ORF
S000007256	YEL020W-A	TIM9	Translocase of the Inner Mitochondrial membrane	protein transporter TIM9	Essential protein of the mitochondrial intermembrane space	S. cerevisiae	ORF
S000007260	Q0045	COX1	Cytochrome c OXidase	cytochrome c oxidase subunit 1|OXI3	Subunit I of cytochrome c oxidase (Complex IV)	S. cerevisiae	ORF
S000007261	Q0050	AI1	""	intron-encoded reverse transcriptase aI1	Reverse transcriptase required for splicing of the COX1 pre-mRNA	S. cerevisiae	ORF
S000007262	Q0055	AI2	""	intron-encoded reverse transcriptase aI2	Reverse transcriptase required for splicing of the COX1 pre-mRNA	S. cerevisiae	ORF
S000007263	Q0060	AI3	""	intron-encoded DNA endonuclease aI3|I-SceIII	Endonuclease I-SceIII	S. cerevisiae	ORF
S000007264	Q0065	AI4	""	intron-encoded DNA endonuclease aI4|I-SceII	Endonuclease I-SceII	S. cerevisiae	ORF
S000007265	Q0070	AI5_ALPHA	""	intron-encoded DNA endonuclease aI5 alpha	Endonuclease I-SceIV	S. cerevisiae	ORF
S000007266	Q0075	AI5_BETA	""	intron-encoded DNA endonuclease aI5 beta	Protein of unknown function	S. cerevisiae	ORF
S000007267	Q0080	ATP8	ATP synthase	AAP1|F1F0 ATP synthase subunit 8	Subunit 8 of the F0 sector of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000007268	Q0085	ATP6	ATP synthase	F1F0 ATP synthase subunit a|OLI2|OLI4|PHO1	Subunit a of the F0 sector of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000007270	Q0105	COB	CytochrOme B	COB1|CYTB|cytochrome b	Cytochrome b	S. cerevisiae	ORF
S000007271	Q0110	BI2	""	cytochrome b mRNA maturase bI2	Mitochondrial mRNA maturase with a role in splicing	S. cerevisiae	ORF
S000007272	Q0115	BI3	""	cytochrome b mRNA maturase bI3	Mitochondrial mRNA maturase	S. cerevisiae	ORF
S000007273	Q0120	BI4	""	intron-encoded RNA maturase bI4	Mitochondrial mRNA maturase	S. cerevisiae	ORF
S000007274	Q0130	OLI1	OLIgomycin resistance	ATP9|F0 ATP synthase subunit c|OLI3	F0-ATP synthase subunit c (ATPase-associated proteolipid)	S. cerevisiae	ORF
S000007275	Q0140	VAR1	""	mitochondrial 37S ribosomal protein VAR1|uS3m|VARI	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000007279	Q0160	SCEI	""	intron-encoded endonuclease I-SceI|I-SceIV|OMEGA	I-SceI DNA endonuclease	S. cerevisiae	ORF
S000007281	Q0250	COX2	Cytochrome c OXidase	cytochrome c oxidase subunit 2|OXI1|OXII	Subunit II of cytochrome c oxidase (Complex IV)	S. cerevisiae	ORF
S000007282	Q0255	""	""	maturase-like protein|ORF1|RF1	Maturase-like protein	S. cerevisiae	ORF
S000007283	Q0275	COX3	Cytochrome c OXidase	cytochrome c oxidase subunit 3|OXI2	Subunit III of cytochrome c oxidase (Complex IV)	S. cerevisiae	ORF
S000007339	YOL077W-A	ATP19	ATP synthase	F1F0 ATP synthase subunit k	Subunit k of the mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000007348	YJR135W-A	TIM8	Translocase of the Inner Mitochondrial membrane	protein transporter TIM8	Mitochondrial intermembrane space protein	S. cerevisiae	ORF
S000007455	YHR072W-A	NOP10	NucleOlar Protein	snoRNP complex protein NOP10	Subunit of box H/ACA snoRNP complex	S. cerevisiae	ORF
S000007472	YML058W-A	HUG1	""	""	Ribonucleotide reductase inhibitor	S. cerevisiae	ORF
S000007488	YBL059C-A	CMC2	Cx9C Motif-Containing protein	""	Protein involved in respiratory chain complex assembly or maintenance	S. cerevisiae	ORF
S000007496	YHR132W-A	IGO2	Initiation of G zerO	phosphatase regulator	Protein required for initiation of G0 program	S. cerevisiae	ORF
S000007521	YBR058C-A	TSC3	Temperature-sensitive Suppressors of Csg2 mutants	""	Protein that stimulates the activity of serine palmitoyltransferase	S. cerevisiae	ORF
S000007522	YBR085C-A	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000007523	YER053C-A	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000007524	YMR122W-A	NCW1	Novel Cell Wall protein	""	Protein of unknown function	S. cerevisiae	ORF
S000007525	YNR034W-A	EGO4	Exit from rapamycin-induced GrOwth arrest	""	Protein of unknown function	S. cerevisiae	ORF
S000007526	YOR396W	YRF1-8	""	Y' element ATP-dependent helicase protein 1 copy 8	One of several telomeric Y' element-encoded DNA helicases	S. cerevisiae	ORF
S000007547	YCL057C-A	MIC10	MItochondrial contact site and Cristae organizing system	MCS10|MIO10|MOS1	Conserved component of the MICOS complex	S. cerevisiae	ORF
S000007548	YCL026C-B	HBN1	Homologous to Bacterial Nitroreductases	putative nitroreductase|YCL027C-A	Protein of unknown function	S. cerevisiae	ORF
S000007549	YCL021W-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007586	YAL044W-A	BOL1	BolA-like protein	""	Mitochondrial matrix protein involved in Fe-S cluster biogenesis	S. cerevisiae	ORF
S000007587	YBL071W-A	KTI11	Kluveromyces lactis Toxin Insensitive	DPH3	Zn-ribbon protein that co-purifies with Dph1 and Dph2	S. cerevisiae	ORF
S000007588	YDL085C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007590	YER014C-A	BUD25	BUD site selection	""	Protein involved in bud-site selection	S. cerevisiae	ORF
S000007591	YBL029C-A	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000007592	YBL108C-A	PAU9	seriPAUperin	seripauperin PAU9	Protein of unknown function	S. cerevisiae	ORF
S000007595	YBR233W-A	DAD3	Duo1 And Dam1 interacting	""	Essential subunit of the Dam1 complex (aka DASH complex)	S. cerevisiae	ORF
S000007596	YCL001W-B	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007599	YDL159W-A	""	""	YDL159W-B	Putative protein of unknown function	S. cerevisiae	ORF
S000007603	YDR079C-A	TFB5	""	TFIIH complex subunit TFB5	Component of RNA polymerase II general transcription factor TFIIH	S. cerevisiae	ORF
S000007604	YDR320C-A	DAD4	Duo1 And Dam1 interacting	HSK2	Essential subunit of the Dam1 complex (aka DASH complex)	S. cerevisiae	ORF
S000007605	YDR379C-A	SDH6	""	""	Mitochondrial protein involved in assembly of succinate dehydrogenase	S. cerevisiae	ORF
S000007606	YFR012W-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007607	YGL258W-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007608	YGR271C-A	EFG1	Exit From G1	YGR272C	Ribosome biogenesis factor required for maturation of 18S rRNA	S. cerevisiae	ORF
S000007609	YJL012C-A	""	""	""	Merged open reading frame	S. cerevisiae	ORF
S000007610	YJL052C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000007611	YJL062W-A	COA3	Cytochrome Oxidase Assembly	COX25|RRG10	Mitochondrial protein required for cytochrome c oxidase assembly	S. cerevisiae	ORF
S000007615	YKL018C-A	MCO12	Mitochondrial Class One protein of 12 kDa	""	Putative mitochondrial protein of unknown function	S. cerevisiae	ORF
S000007616	YKL106C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
